0.222490	0.085560	31.742000	368.040000	9.785100	0.009628	4.005600	0.010238
0.221100	0.088085	31.229000	368.580000	9.760000	0.009618	3.997800	0.010769
0.219710	0.091800	30.728000	372.370000	9.723300	0.009673	3.986100	0.011293
0.218330	0.093592	30.240000	376.280000	9.735400	0.009727	3.975200	0.011778
0.217020	0.096061	29.763000	379.950000	9.751300	0.009716	3.967200	0.012278
0.215730	0.097029	29.297000	383.680000	9.645900	0.009657	3.961000	0.012772
0.214390	0.101160	28.843000	387.390000	9.527900	0.009819	3.943200	0.013277
0.213070	0.100890	28.399000	390.980000	9.582700	0.009845	3.927000	0.013730
0.211750	0.104790	27.966000	394.570000	9.574000	0.009824	3.915300	0.014229
0.210440	0.106300	27.542000	397.920000	9.583800	0.009864	3.904100	0.014692
0.209130	0.108090	27.128000	404.650000	9.594300	0.009904	3.891400	0.015047
0.207860	0.111670	26.725000	408.280000	9.591500	0.009868	3.875200	0.015507
0.206520	0.115380	26.328000	408.890000	9.490500	0.009899	3.860100	0.015944
0.205240	0.117570	25.943000	412.140000	9.447900	0.009799	3.845800	0.016354
0.203960	0.116500	25.564000	415.630000	9.413500	0.009797	3.832800	0.016769
0.202710	0.118480	25.194000	422.550000	9.405700	0.009901	3.813700	0.016991
0.201450	0.123880	24.833000	422.940000	9.317300	0.009920	3.796400	0.017437
0.200230	0.126810	24.480000	429.680000	9.352800	0.009927	3.778700	0.017854
0.198950	0.128250	24.133000	429.760000	9.321300	0.009858	3.759500	0.018210
0.197710	0.132430	23.794000	433.090000	9.251800	0.010095	3.739400	0.018607
0.196490	0.135220	23.463000	440.210000	9.166000	0.010061	3.725500	0.018929
0.195260	0.137960	23.138000	443.680000	9.146000	0.010023	3.703000	0.019283
0.194060	0.140310	22.820000	443.320000	9.175900	0.009982	3.686800	0.019587
0.192860	0.143700	22.508000	446.900000	9.056700	0.010054	3.664500	0.019935
0.191650	0.146230	22.203000	453.790000	9.084500	0.009996	3.639900	0.020253
0.190490	0.147180	21.904000	453.580000	9.041600	0.009958	3.623500	0.020554
0.189260	0.153510	21.612000	456.990000	8.960800	0.010059	3.601300	0.020848
0.188100	0.155480	21.325000	460.350000	8.929000	0.010127	3.582700	0.021099
0.186950	0.158270	21.044000	463.690000	8.983800	0.010176	3.559700	0.021369
0.185820	0.161640	20.768000	470.340000	8.834300	0.010144	3.539500	0.021630
0.184670	0.163290	20.499000	470.540000	8.749300	0.010097	3.520200	0.021884
0.183560	0.169270	20.234000	477.010000	8.808900	0.010284	3.496600	0.022128
0.182400	0.171060	19.973000	477.160000	8.693900	0.010227	3.477400	0.022374
0.181300	0.174100	19.719000	480.310000	8.692400	0.010207	3.465900	0.022575
0.180200	0.177090	19.469000	483.650000	8.651100	0.010114	3.443600	0.022781
0.179130	0.179440	19.224000	486.940000	8.511100	0.010140	3.422900	0.022978
0.178040	0.183410	18.984000	489.190000	8.555000	0.010183	3.392300	0.023176
0.176980	0.187300	18.748000	493.390000	8.431900	0.010239	3.379700	0.023372
0.175890	0.192430	18.516000	496.760000	8.379000	0.010236	3.350100	0.023542
0.174800	0.192660	18.290000	499.820000	8.358200	0.010288	3.321700	0.023737
0.173770	0.196650	18.067000	503.090000	8.353000	0.010162	3.307300	0.023870
0.172750	0.201170	17.847000	505.570000	8.211300	0.010249	3.295400	0.024037
0.171690	0.202990	17.633000	509.340000	8.185300	0.010372	3.265700	0.024172
0.170720	0.206610	17.422000	512.580000	8.180000	0.010265	3.245400	0.024304
0.169720	0.210710	17.214000	519.520000	8.124400	0.010215	3.211100	0.024443
0.168750	0.216030	17.011000	522.720000	8.067900	0.010260	3.192100	0.024574
0.167750	0.219090	16.811000	525.580000	8.001100	0.010145	3.172700	0.024726
0.166780	0.220010	16.615000	528.650000	7.932300	0.010214	3.163500	0.024846
0.165780	0.223320	16.422000	531.770000	7.888200	0.010196	3.145600	0.024919
0.164790	0.231180	16.233000	534.870000	7.799100	0.010154	3.125100	0.025009
0.163840	0.234740	16.046000	534.400000	7.779500	0.010283	3.105200	0.025094
0.162910	0.237220	15.863000	541.150000	7.732700	0.010123	3.090800	0.025167
0.161960	0.241670	15.684000	544.270000	7.683300	0.010145	3.070800	0.025258
0.161040	0.242820	15.507000	546.400000	7.616800	0.010202	3.045000	0.025358
0.160140	0.246870	15.333000	549.520000	7.576700	0.010276	3.025700	0.025411
0.159160	0.252290	15.163000	552.790000	7.487300	0.010166	3.011700	0.025485
0.158270	0.256260	14.994000	552.590000	7.467600	0.010235	2.984100	0.025546
0.157390	0.259220	14.830000	558.590000	7.440100	0.010249	2.965600	0.025606
0.156450	0.265550	14.666000	558.780000	7.404400	0.010204	2.947500	0.025661
0.155570	0.270600	14.506000	561.940000	7.368500	0.010168	2.928700	0.025718
0.154750	0.271960	14.349000	568.380000	7.320400	0.010159	2.909800	0.025772
0.153870	0.274230	14.195000	567.280000	7.285400	0.010318	2.894600	0.025795
0.153080	0.282160	14.043000	574.220000	7.178600	0.010233	2.875300	0.025826
0.152220	0.285380	13.894000	577.150000	7.103800	0.010140	2.857500	0.025853
0.151340	0.290190	13.746000	580.080000	7.132200	0.010158	2.833700	0.025861
0.150490	0.294190	13.601000	583.000000	7.058200	0.010180	2.820400	0.025904
0.149660	0.298090	13.459000	581.830000	7.025800	0.010093	2.796200	0.025925
0.148790	0.298080	13.318000	585.510000	6.943800	0.010194	2.779200	0.025941
0.147980	0.303200	13.180000	588.360000	6.892100	0.010259	2.767200	0.025931
0.147150	0.306430	13.044000	594.520000	6.854900	0.010259	2.748000	0.025959
